Idopont,CPU_szazalek,RAM_GB,GPU_szazalek,VRAM_GB,GPU_Watt,GPU_Celsius
19:12:45,0.0,6.82,0,1.65,15.6,44
19:12:46,0.1,6.82,0,1.65,15.5,44
19:12:47,16.1,6.86,0,1.65,16.1,44
19:12:48,50.1,6.83,0,1.65,17.1,44
19:12:49,29.9,6.84,0,1.65,17.2,44
19:12:50,0.1,6.84,0,1.65,15.8,44
19:12:51,0.0,6.83,0,1.65,15.7,44
19:12:52,0.1,6.82,0,1.65,15.7,44
19:12:53,0.1,6.82,0,1.65,15.7,44
19:12:54,0.2,6.82,0,1.65,15.7,44
19:12:55,0.0,6.82,0,1.65,15.8,44
19:12:56,0.1,6.81,0,1.65,16.4,44
19:12:57,31.4,6.87,0,1.65,16.4,44
19:12:58,49.8,6.85,0,1.65,16.5,44
19:12:59,0.2,6.84,0,1.65,15.9,44
19:13:00,0.0,6.84,0,1.65,16.2,44
19:13:01,0.1,6.83,0,1.65,16.7,44
19:13:02,0.0,6.81,0,1.65,15.5,44
19:13:03,0.1,6.81,0,1.65,16.2,44
19:13:04,0.1,6.80,0,1.65,15.6,44
19:13:05,0.2,6.80,0,1.65,15.6,44
19:13:06,20.9,6.86,0,1.65,16.3,44
19:13:07,50.0,6.82,0,1.65,16.6,44
19:13:08,3.0,6.85,0,1.65,16.0,44
19:13:09,0.1,6.85,0,1.65,15.7,44
19:13:10,0.1,6.84,0,1.65,16.3,44
19:13:11,0.1,6.83,0,1.65,16.3,44
19:13:12,0.1,6.83,0,1.65,15.7,44
19:13:13,0.2,6.82,0,1.65,15.4,44
19:13:14,0.3,6.82,0,1.65,15.3,44
19:13:15,0.1,6.81,0,1.65,15.3,44
19:13:16,0.0,6.81,0,1.65,15.4,44
19:13:17,22.9,6.84,0,1.65,16.2,44
19:13:18,50.1,6.85,0,1.65,17.4,44
19:13:19,8.3,6.83,0,1.65,15.9,44
19:13:20,0.1,6.82,0,1.65,15.7,44
19:13:21,0.1,6.81,0,1.65,15.7,44
19:13:22,0.1,6.81,0,1.65,15.2,44
19:13:23,0.1,6.81,0,1.65,15.2,44
19:13:24,0.1,6.80,0,1.65,15.6,44
19:13:25,0.2,6.80,0,1.65,15.9,44
19:13:26,0.1,6.79,0,1.65,15.6,44
19:13:27,0.0,6.79,0,1.65,15.4,44
19:13:28,18.1,6.82,0,1.65,16.0,44
19:13:29,50.0,6.78,0,1.65,17.1,44
19:13:30,16.5,6.77,0,1.65,16.2,44
19:13:31,0.0,6.77,0,1.65,16.0,44
19:13:32,0.0,6.77,0,1.65,16.8,44
19:13:33,0.2,6.77,0,1.65,15.7,44
19:13:34,0.1,6.77,0,1.65,15.5,44
19:13:35,0.1,6.77,0,1.65,15.3,44
19:13:36,7.1,6.81,1,1.65,15.8,44
19:13:37,50.1,6.83,0,1.65,17.0,44
19:13:38,39.0,6.81,0,1.65,16.4,44
19:13:39,0.1,6.81,0,1.65,16.5,44
19:13:40,0.1,6.81,0,1.65,15.6,44
19:13:41,0.0,6.81,0,1.65,15.3,44
19:13:42,0.2,6.80,0,1.65,15.4,44
19:13:43,0.0,6.80,0,1.65,15.3,44
19:13:44,0.1,6.80,0,1.65,15.4,44
19:13:45,0.1,6.80,0,1.65,15.2,44
19:13:46,0.2,6.80,0,1.65,16.2,44
19:13:47,0.1,6.80,0,1.65,15.3,44
19:13:48,0.0,6.80,0,1.65,15.2,44
19:13:49,37.7,6.80,0,1.65,16.9,44
19:13:50,43.6,6.81,0,1.65,17.0,44
19:13:51,0.1,6.81,0,1.65,15.7,44
19:13:52,0.1,6.82,0,1.65,15.5,44
19:13:53,0.0,6.82,0,1.65,16.0,44
19:13:54,0.1,6.82,0,1.65,16.0,44
19:13:55,0.0,6.82,0,1.65,15.4,44
19:13:56,0.2,6.81,0,1.65,15.4,44
19:13:57,0.1,6.80,0,1.65,15.5,44
19:13:58,0.1,6.80,0,1.65,15.4,44
19:13:59,0.0,6.80,0,1.65,15.3,44
19:14:00,44.3,6.86,0,1.65,16.2,44
19:14:01,29.0,6.85,0,1.65,17.0,44
19:14:02,0.2,6.85,0,1.65,15.4,44
19:14:03,0.1,6.83,0,1.65,15.4,44
19:14:04,0.1,6.83,0,1.65,15.6,44
19:14:05,0.5,6.82,0,1.65,15.5,44
19:14:06,0.2,6.81,0,1.65,15.7,44
19:14:07,0.1,6.81,0,1.65,16.1,44
19:14:08,0.2,6.81,0,1.65,16.2,44
19:14:09,21.7,6.84,0,1.65,16.2,44
19:14:10,50.2,6.84,0,1.65,16.9,44
19:14:11,7.6,6.83,0,1.65,16.0,44
19:14:12,0.1,6.82,0,1.65,15.6,44
19:14:13,0.1,6.82,0,1.65,15.8,44
19:14:14,0.1,6.81,0,1.65,15.9,45
19:14:15,0.1,6.81,0,1.65,16.2,45
19:14:16,0.0,6.80,0,1.65,15.7,44
19:14:17,0.2,6.80,0,1.65,15.7,44
19:14:18,27.6,6.83,0,1.65,16.2,45
19:14:19,50.1,6.87,0,1.65,16.6,45
19:14:20,7.3,6.82,0,1.65,16.1,45
19:14:21,0.1,6.82,0,1.65,16.0,45
19:14:22,0.0,6.81,0,1.65,16.8,45
19:14:23,0.1,6.81,0,1.65,16.0,44
19:14:24,0.1,6.80,0,1.65,15.8,44
19:14:25,0.1,6.80,0,1.65,15.5,45
19:14:26,0.0,6.80,0,1.65,15.5,44
19:14:27,31.3,6.85,0,1.65,16.3,45
19:14:28,50.1,6.80,0,1.65,16.9,45
19:14:29,15.3,6.82,0,1.65,16.8,45
19:14:30,0.1,6.82,0,1.65,15.7,45
19:14:31,0.1,6.82,0,1.65,15.5,45
19:14:32,0.2,6.81,0,1.65,15.5,45
19:14:33,0.1,6.81,0,1.65,15.5,45
19:14:34,0.0,6.82,0,1.65,15.7,45
19:14:35,9.9,6.83,0,1.65,16.0,45
19:14:36,50.2,6.81,0,1.65,17.5,45
19:14:37,21.6,6.84,0,1.65,17.6,45
19:14:38,0.0,6.84,0,1.65,16.3,45
19:14:39,0.1,6.84,0,1.65,15.9,45
19:14:40,0.2,6.84,0,1.65,15.7,45
19:14:41,0.1,6.84,0,1.65,15.8,44
19:14:42,0.1,6.84,0,1.65,15.6,45
19:14:43,0.2,6.84,0,1.65,15.9,45
19:14:44,35.4,6.78,0,1.65,17.2,45
19:14:45,39.4,6.78,0,1.65,17.3,45
19:14:46,0.1,6.78,0,1.65,16.0,45
19:14:47,0.0,6.77,0,1.65,15.7,45
19:14:48,0.1,6.77,0,1.65,15.5,45
19:14:49,0.2,6.77,0,1.65,15.5,45
19:14:50,0.1,6.77,0,1.65,15.8,45
19:14:51,0.1,6.76,0,1.65,16.6,45
19:14:52,0.0,6.76,0,1.65,15.8,45
19:14:53,0.1,6.76,0,1.65,15.7,45
19:14:54,31.9,6.80,0,1.65,16.8,45
19:14:55,48.8,6.77,0,1.65,17.8,45
19:14:56,0.0,6.77,0,1.65,16.4,45
19:14:57,0.1,6.77,0,1.65,16.2,45
19:14:58,0.0,6.77,0,1.65,17.2,45
19:14:59,0.3,6.77,0,1.65,16.1,45
19:15:00,0.0,6.77,0,1.65,16.3,45
19:15:01,0.1,6.77,0,1.65,16.5,45
19:15:02,0.1,6.77,0,1.65,15.8,45
19:15:03,0.1,6.77,0,1.65,15.9,45
19:15:04,30.7,6.87,0,1.65,16.6,45
19:15:05,50.1,6.84,0,1.65,17.5,45
19:15:06,3.7,6.80,0,1.65,15.9,45
19:15:07,0.0,6.80,0,1.65,15.7,45
19:15:08,0.1,6.80,0,1.65,15.5,45
19:15:09,0.2,6.79,0,1.65,15.6,45
19:15:10,0.0,6.78,0,1.65,15.7,45
19:15:11,0.1,6.75,0,1.65,15.6,45
19:15:12,0.0,6.74,0,1.65,16.5,45
19:15:13,24.6,6.80,0,1.65,16.3,45
19:15:14,50.1,6.82,0,1.65,16.7,45
19:15:15,21.8,6.81,0,1.65,16.4,45
19:15:16,0.1,6.81,0,1.65,15.9,45
19:15:17,0.1,6.79,0,1.65,15.6,45
19:15:18,0.1,6.77,0,1.65,15.5,45
19:15:19,0.2,6.77,0,1.65,16.2,45
19:15:20,0.2,6.76,0,1.65,16.2,45
19:15:21,0.0,6.76,0,1.65,15.5,45
19:15:22,0.1,6.76,0,1.65,15.4,45
19:15:23,8.8,6.79,2,1.65,15.7,45
19:15:24,50.1,6.82,0,1.65,16.7,45
19:15:25,21.1,6.79,0,1.65,16.0,45
19:15:26,0.1,6.79,0,1.65,16.1,45
19:15:27,0.1,6.78,0,1.65,16.3,45
19:15:28,0.2,6.77,0,1.65,15.8,45
19:15:29,0.1,6.76,0,1.65,15.5,45
19:15:30,0.2,6.75,0,1.65,15.6,45
19:15:31,0.0,6.75,0,1.65,15.5,45
19:15:32,0.1,6.74,0,1.65,15.5,45
19:15:33,8.0,6.77,3,1.65,16.1,45
19:15:34,50.1,6.77,0,1.65,17.6,45
19:15:35,16.1,6.77,0,1.65,16.2,45
19:15:36,0.0,6.76,0,1.65,15.7,45
19:15:37,0.1,6.76,0,1.65,15.7,45
19:15:38,0.2,6.76,0,1.65,16.0,45
19:15:39,0.1,6.76,0,1.65,15.7,45
19:15:40,20.3,6.78,0,1.65,16.4,45
19:15:41,50.1,6.83,0,1.65,17.8,45
19:15:42,9.9,6.79,0,1.65,16.4,45
19:15:43,0.1,6.79,0,1.65,15.8,45
19:15:44,0.1,6.79,0,1.65,15.7,45
19:15:45,0.1,6.78,0,1.65,15.4,45
19:15:46,0.2,6.78,0,1.65,15.4,45
19:15:47,17.4,6.82,0,1.65,16.0,45
19:15:48,50.1,6.81,0,1.65,17.1,45
19:15:49,16.7,6.79,0,1.65,16.3,45
19:15:50,0.1,6.79,0,1.65,15.7,45
19:15:51,0.1,6.79,0,1.65,15.7,45
19:15:52,0.1,6.78,0,1.65,15.6,45
19:15:53,0.1,6.78,0,1.65,15.5,45
19:15:54,33.5,6.81,0,1.65,16.4,45
19:15:55,50.1,6.83,0,1.65,17.1,45
19:15:56,12.7,6.79,0,1.65,16.2,45
19:15:57,0.1,6.78,0,1.65,15.9,45
19:15:58,0.2,6.78,0,1.65,15.9,45
19:15:59,0.0,6.77,0,1.65,15.8,45
19:16:00,0.3,6.77,0,1.65,16.1,45
19:16:01,0.0,6.76,0,1.65,16.2,45
19:16:02,17.4,6.74,0,1.65,16.3,45
19:16:03,50.2,6.77,0,1.65,17.5,45
19:16:04,13.6,6.77,0,1.65,16.4,45
19:16:05,0.1,6.77,0,1.65,16.2,45
19:16:06,0.1,6.76,0,1.65,15.9,45
19:16:07,0.0,6.76,0,1.65,15.9,45
19:16:08,0.1,6.76,0,1.65,15.9,45
19:16:09,0.1,6.76,0,1.65,16.3,45
19:16:10,0.4,6.75,0,1.65,16.6,45
19:16:11,0.0,6.75,0,1.65,16.2,45
19:16:12,0.0,6.75,0,1.65,15.9,45
19:16:13,0.0,6.75,0,1.65,15.9,45
19:16:14,0.1,6.75,0,1.65,15.8,45
19:16:15,0.1,6.75,0,1.65,15.7,45
19:16:16,0.1,6.75,0,1.65,16.0,45
19:16:17,0.1,6.75,0,1.65,16.8,45
19:16:18,0.1,6.75,0,1.65,15.9,45
19:16:19,0.1,6.75,0,1.65,15.8,45
19:16:20,0.0,6.74,0,1.65,13.9,44
19:16:21,0.2,6.73,0,1.65,10.9,44
19:16:22,0.1,6.73,0,1.65,6.9,44
19:16:23,0.0,6.73,0,1.65,1.6,44
19:16:24,0.2,6.72,0,1.65,1.2,44
19:16:25,0.1,6.72,0,1.65,0.6,44
19:16:26,0.1,6.72,0,1.65,0.6,44
19:16:27,0.2,6.72,0,1.65,0.6,44
19:16:28,0.0,6.71,0,1.65,0.6,44
19:16:29,0.0,6.71,0,1.65,0.6,43
19:16:30,0.1,6.71,0,1.65,0.6,43
19:16:31,0.0,6.71,0,1.65,0.8,43
19:16:32,0.0,6.71,0,1.65,0.6,43
19:16:33,0.2,6.71,0,1.65,0.6,43
19:16:34,0.2,6.71,0,1.65,0.6,43
19:16:35,0.0,6.71,0,1.65,0.6,43
19:16:36,0.1,6.70,0,1.65,0.6,43
19:16:37,0.1,6.70,0,1.65,0.6,43
19:16:38,0.1,6.70,0,1.65,0.8,43
19:16:39,0.1,6.70,0,1.65,0.6,43
19:16:40,0.1,6.70,0,1.65,0.6,43
19:16:41,36.2,6.72,0,1.65,9.3,44
19:16:42,38.1,6.70,0,1.65,11.5,44
19:16:43,0.1,6.69,0,1.65,16.2,44
19:16:44,0.0,6.69,0,1.65,15.7,44
19:16:45,0.1,6.69,0,1.65,16.5,44
19:16:46,0.1,6.69,0,1.65,16.5,44
19:16:47,0.1,6.69,0,1.65,15.9,44
19:16:48,0.1,6.69,0,1.65,15.7,44
19:16:49,0.1,6.69,0,1.65,16.0,44
19:16:50,0.2,6.69,0,1.65,15.9,44
19:16:51,0.0,6.68,0,1.65,15.7,44
19:16:52,0.1,6.69,0,1.65,16.0,44
19:16:53,0.1,6.69,0,1.65,16.6,44
19:16:54,0.2,6.69,0,1.65,15.8,44
19:16:55,0.1,6.69,0,1.65,15.7,44
19:16:56,0.2,6.69,0,1.65,15.7,44
19:16:57,0.0,6.69,0,1.65,15.7,44
19:16:58,0.1,6.69,0,1.65,15.8,44
19:16:59,4.4,6.74,0,1.65,11.6,44
19:17:00,49.2,6.77,0,1.65,16.2,44
19:17:01,26.5,6.72,0,1.65,17.4,44
19:17:02,0.1,6.72,0,1.65,15.7,44
19:17:03,0.1,6.72,0,1.65,15.6,44
19:17:04,0.1,6.72,0,1.65,15.5,44
19:17:05,0.2,6.72,0,1.65,15.4,44
19:17:06,0.2,6.72,0,1.65,15.8,45
19:17:07,0.0,6.72,0,1.65,16.9,45
19:17:08,0.1,6.72,0,1.65,15.9,44
19:17:09,0.1,6.71,0,1.65,15.5,44
19:17:10,0.1,6.72,0,1.65,15.5,45
19:17:11,0.2,6.72,0,1.65,15.7,45
19:17:12,0.1,6.72,0,1.65,15.7,45
19:17:13,0.1,6.72,0,1.65,15.8,45
19:17:14,0.1,6.72,0,1.65,16.5,45
19:17:15,0.2,6.72,0,1.65,15.7,45
19:17:16,0.1,6.72,0,1.65,15.4,44
19:17:17,0.0,6.71,0,1.65,12.6,44
19:17:18,0.1,6.71,0,1.65,9.5,44
19:17:19,35.0,6.74,0,1.65,9.7,44
19:17:20,49.9,6.72,0,1.65,16.9,44
19:17:21,0.1,6.72,0,1.65,16.8,45
19:17:22,0.1,6.72,0,1.65,15.7,45
19:17:23,0.0,6.72,0,1.65,16.0,45
19:17:24,0.0,6.72,0,1.65,15.9,45
19:17:25,0.1,6.71,0,1.65,15.9,45
19:17:26,0.1,6.71,0,1.65,15.6,45
19:17:27,0.1,6.71,0,1.65,15.7,45
19:17:28,0.2,6.71,0,1.65,17.1,45
19:17:29,0.0,6.71,0,1.65,17.0,45
19:17:30,0.0,6.71,0,1.65,16.1,45
19:17:31,0.1,6.70,0,1.65,15.8,45
19:17:32,0.1,6.70,0,1.65,16.0,45
19:17:33,0.2,6.70,0,1.65,15.9,45
19:17:34,0.1,6.70,0,1.65,16.0,45
19:17:35,0.1,6.70,0,1.65,16.1,45
19:17:36,0.1,6.70,0,1.65,16.7,45
19:17:37,0.0,6.70,0,1.65,12.6,44
19:17:38,0.0,6.70,0,1.65,9.6,44
19:17:39,0.2,6.70,0,1.65,7.4,44
19:17:40,0.1,6.70,0,1.65,1.5,44
19:17:41,0.1,6.70,0,1.65,1.5,44
19:17:42,0.2,6.70,0,1.65,1.3,44
19:17:43,0.1,6.70,0,1.65,1.2,44
19:17:44,0.1,6.70,0,1.65,0.7,43
19:17:45,0.1,6.70,0,1.65,0.6,43
19:17:46,34.8,6.80,0,1.65,5.8,44
19:17:47,50.1,6.73,0,1.65,15.9,44
19:17:48,11.6,6.73,0,1.65,16.7,44
19:17:49,0.1,6.73,0,1.65,16.2,45
19:17:50,0.1,6.73,0,1.65,17.0,45
19:17:51,0.0,6.73,0,1.65,16.0,45
19:17:52,0.1,6.72,0,1.65,15.8,45
19:17:53,0.1,6.72,0,1.65,15.7,45
19:17:54,0.1,6.72,0,1.65,15.9,45
19:17:55,0.1,6.72,0,1.65,15.8,45
19:17:56,0.2,6.72,0,1.65,15.9,45
19:17:57,0.2,6.72,0,1.65,16.6,45
19:17:58,34.8,6.74,0,1.65,16.5,45
19:17:59,45.3,6.72,0,1.65,16.8,45
19:18:00,0.1,6.72,0,1.65,16.9,45
19:18:01,0.2,6.72,0,1.65,17.0,45
19:18:02,0.1,6.72,0,1.65,15.8,45
19:18:03,0.2,6.71,0,1.65,15.9,45
19:18:04,0.0,6.71,0,1.65,16.8,45
19:18:05,0.1,6.71,0,1.65,16.3,45
19:18:06,0.2,6.71,0,1.65,16.1,45
19:18:07,0.0,6.71,0,1.65,15.9,45
19:18:08,0.1,6.71,0,1.65,15.9,45
19:18:09,0.0,6.71,0,1.65,15.9,45
19:18:10,0.1,6.71,0,1.65,15.9,45
19:18:11,0.0,6.71,0,1.65,16.8,45
19:18:12,0.1,6.71,0,1.65,16.9,45
19:18:13,0.0,6.71,0,1.65,15.8,45
19:18:14,0.1,6.71,0,1.65,15.8,45
19:18:15,0.1,6.71,0,1.65,15.7,45
19:18:16,0.1,6.71,0,1.65,14.0,44
19:18:17,0.1,6.71,0,1.65,11.9,44
19:18:18,0.1,6.71,0,1.65,6.7,44
19:18:19,29.2,6.70,0,1.65,6.6,44
19:18:20,44.5,6.72,0,1.65,12.9,45
19:18:21,0.1,6.72,0,1.65,16.2,45
19:18:22,0.0,6.72,0,1.65,16.0,45
19:18:23,0.2,6.72,0,1.65,15.4,45
19:18:24,0.1,6.72,0,1.65,15.7,45
19:18:25,0.0,6.72,0,1.65,16.0,45
19:18:26,0.0,6.72,0,1.65,16.2,45
19:18:27,0.1,6.72,0,1.65,15.9,45
19:18:28,0.0,6.72,0,1.65,15.7,45
19:18:29,0.2,6.71,0,1.65,15.6,45
19:18:30,0.0,6.71,0,1.65,15.5,45
19:18:31,0.1,6.71,0,1.65,15.5,45
19:18:32,0.1,6.71,0,1.65,16.0,45
19:18:33,5.8,6.70,0,1.65,16.8,45
19:18:34,50.0,6.71,0,1.65,17.2,45
19:18:35,24.1,6.71,0,1.65,17.2,45
19:18:36,0.1,6.71,0,1.65,16.4,45
19:18:37,0.1,6.71,0,1.65,15.9,45
19:18:38,0.1,6.71,0,1.65,15.8,45
19:18:39,0.0,6.71,0,1.65,16.0,45
19:18:40,0.2,6.71,0,1.65,16.4,45
19:18:41,0.2,6.71,0,1.65,16.0,45
19:18:42,0.1,6.71,0,1.65,15.8,45
19:18:43,0.1,6.71,0,1.65,15.6,45
19:18:44,0.1,6.71,0,1.65,15.5,45
19:18:45,36.4,6.76,0,1.65,16.5,45
19:18:46,48.7,6.75,0,1.65,16.8,45
19:18:47,0.0,6.75,0,1.65,16.8,45
19:18:48,0.1,6.74,0,1.65,16.0,45
19:18:49,0.0,6.74,0,1.65,15.7,45
19:18:50,0.1,6.74,0,1.65,15.7,45
19:18:51,0.0,6.74,0,1.65,15.6,45
19:18:52,0.2,6.74,0,1.65,15.5,45
19:18:53,0.1,6.73,0,1.65,15.6,45
19:18:54,0.0,6.73,0,1.65,16.9,45
19:18:55,0.1,6.73,0,1.65,16.9,45
19:18:56,0.0,6.73,0,1.65,15.9,45
19:18:57,0.2,6.73,0,1.65,15.8,45
19:18:58,0.0,6.73,0,1.65,15.8,45
19:18:59,0.0,6.72,0,1.65,15.8,45
19:19:00,0.1,6.72,0,1.65,16.4,45
19:19:01,0.1,6.72,0,1.65,15.5,44
19:19:02,0.1,6.72,0,1.65,13.5,44
19:19:03,0.1,6.72,0,1.65,9.7,44
19:19:04,0.1,6.72,0,1.65,8.9,44
19:19:05,0.1,6.72,0,1.65,5.5,44
19:19:06,0.1,6.71,0,1.65,1.9,44
19:19:07,0.2,6.71,0,1.65,1.5,44
19:19:08,0.1,6.71,0,1.65,1.4,44
19:19:09,4.6,6.76,0,1.65,1.2,44
19:19:10,49.8,6.73,0,1.65,9.8,45
19:19:11,39.9,6.72,0,1.65,10.7,45
19:19:12,0.0,6.72,0,1.65,16.5,45
19:19:13,0.1,6.71,0,1.65,16.1,45
19:19:14,0.1,6.71,0,1.65,15.8,45
19:19:15,0.0,6.71,0,1.65,15.9,45
19:19:16,0.1,6.71,0,1.65,16.6,45
19:19:17,0.0,6.71,0,1.65,16.0,45
19:19:18,0.1,6.71,0,1.65,15.6,45
19:19:19,0.2,6.71,0,1.65,15.6,45
19:19:20,0.1,6.71,0,1.65,15.8,45
19:19:21,0.1,6.71,0,1.65,15.8,45
19:19:22,0.1,6.71,0,1.65,15.9,45
19:19:23,0.1,6.70,0,1.65,16.7,45
19:19:24,0.2,6.70,0,1.65,16.1,45
19:19:25,19.6,6.78,1,1.65,16.6,45
19:19:26,50.1,6.79,0,1.65,18.0,45
19:19:27,9.9,6.72,0,1.65,16.3,45
19:19:28,0.0,6.72,0,1.65,16.1,45
19:19:29,0.1,6.72,0,1.65,16.2,45
19:19:30,0.1,6.72,0,1.65,17.3,45
19:19:31,0.1,6.72,0,1.65,15.7,45
19:19:32,0.1,6.72,0,1.65,15.9,45
19:19:33,0.1,6.72,0,1.65,15.8,45
19:19:34,0.0,6.72,0,1.65,15.6,45
19:19:35,0.1,6.72,0,1.65,15.7,45
19:19:36,0.1,6.72,0,1.65,15.8,45
19:19:37,0.1,6.72,0,1.65,16.9,45
19:19:38,0.1,6.72,0,1.65,17.0,45
19:19:39,0.1,6.72,0,1.65,16.0,45
19:19:40,0.0,6.72,0,1.65,15.9,45
19:19:41,0.1,6.72,0,1.65,16.0,45
19:19:42,0.1,6.72,0,1.65,16.1,44
19:19:43,0.0,6.71,0,1.65,14.3,44
19:19:44,0.1,6.71,0,1.65,10.0,44
19:19:45,0.1,6.71,0,1.65,8.7,44
19:19:46,0.1,6.70,0,1.65,2.1,44
19:19:47,0.0,6.70,0,1.65,1.9,44
19:19:48,0.1,6.69,0,1.65,1.3,44
19:19:49,0.1,6.70,0,1.65,1.4,44
19:19:50,0.0,6.70,0,1.65,1.6,44
19:19:51,0.1,6.70,0,1.65,1.4,44
19:19:52,0.1,6.70,0,1.65,1.2,44
19:19:53,0.0,6.69,0,1.65,0.7,44
19:19:54,0.1,6.69,0,1.65,0.6,44
19:19:55,0.1,6.69,0,1.65,0.6,44
19:19:56,0.1,6.69,0,1.65,0.7,44
19:19:57,0.1,6.69,0,1.65,0.7,44
19:19:58,0.0,6.69,0,1.65,0.7,44
19:19:59,34.4,6.71,0,1.65,6.7,44
19:20:00,39.6,6.71,0,1.65,17.5,45
19:20:01,0.1,6.71,0,1.65,17.3,45
19:20:02,0.1,6.70,0,1.65,15.8,45
19:20:03,0.1,6.70,0,1.65,15.9,45
19:20:04,0.1,6.70,0,1.65,16.0,45
19:20:05,0.2,6.70,0,1.65,16.0,45
19:20:06,0.1,6.70,0,1.65,16.7,45
19:20:07,0.0,6.70,0,1.65,16.1,45
19:20:08,0.1,6.70,0,1.65,16.0,45
19:20:09,0.1,6.70,0,1.65,16.1,45
19:20:10,0.1,6.70,0,1.65,16.1,45
19:20:11,0.1,6.70,0,1.65,16.1,45
19:20:12,0.2,6.70,0,1.65,15.8,45
19:20:13,0.0,6.70,0,1.65,17.2,45
19:20:14,0.1,6.70,0,1.65,16.3,45
19:20:15,0.1,6.70,0,1.65,15.8,45
19:20:16,0.1,6.70,0,1.65,15.4,44
19:20:17,0.1,6.70,0,1.65,10.2,44
19:20:18,0.1,6.69,0,1.65,10.0,44
19:20:19,0.0,6.69,0,1.65,3.9,44
19:20:20,0.1,6.69,0,1.65,2.6,44
19:20:21,0.1,6.69,0,1.65,2.4,44
19:20:22,0.2,6.69,0,1.65,0.7,44
19:20:23,0.1,6.69,0,1.65,0.7,44
19:20:24,0.0,6.69,0,1.65,0.7,44
19:20:25,0.1,6.69,0,1.65,0.6,43
19:20:26,0.0,6.69,0,1.65,0.7,43
19:20:27,0.1,6.69,0,1.65,0.8,43
19:20:28,0.0,6.69,0,1.65,0.9,43
19:20:29,0.2,6.69,0,1.65,0.7,43
19:20:30,0.1,6.69,0,1.65,0.7,43
19:20:31,0.0,6.69,0,1.65,0.7,43
19:20:32,0.2,6.69,0,1.65,0.7,43
19:20:33,0.1,6.69,0,1.65,0.7,43
19:20:34,0.0,6.69,0,1.65,0.8,43
19:20:35,0.2,6.69,0,1.65,1.0,43
19:20:36,31.8,6.73,0,1.65,5.0,44
19:20:37,48.3,6.70,0,1.65,14.9,44
19:20:38,0.1,6.70,0,1.65,16.5,44
19:20:39,0.0,6.70,0,1.65,16.2,44
19:20:40,0.2,6.70,0,1.65,16.0,44
19:20:41,0.1,6.70,0,1.65,16.4,44
19:20:42,0.0,6.70,0,1.65,16.6,44
19:20:43,0.1,6.70,0,1.65,16.2,44
19:20:44,0.1,6.70,0,1.65,16.1,44
19:20:45,0.0,6.70,0,1.65,16.2,44
19:20:46,0.1,6.69,0,1.65,16.2,44
19:20:47,0.1,6.69,0,1.65,16.1,44
19:20:48,0.3,6.69,0,1.65,16.1,44
19:20:49,0.1,6.69,0,1.65,16.8,45
19:20:50,13.7,6.76,1,1.65,16.1,45
19:20:51,50.1,6.78,0,1.65,17.4,45
19:20:52,20.9,6.75,0,1.65,16.8,45
19:20:53,0.0,6.74,0,1.65,15.8,45
19:20:54,0.1,6.74,0,1.65,15.6,45
19:20:55,0.1,6.73,0,1.65,15.8,45
19:20:56,0.1,6.73,0,1.65,16.4,45
19:20:57,0.1,6.71,0,1.65,16.0,45
19:20:58,0.0,6.71,0,1.65,15.8,45
19:20:59,0.1,6.71,0,1.65,15.9,45
19:21:00,0.1,6.71,0,1.65,16.6,45
19:21:01,0.1,6.71,0,1.65,16.8,45
19:21:02,0.1,6.71,0,1.65,16.3,45
19:21:03,0.1,6.71,0,1.65,16.4,45
19:21:04,0.1,6.71,0,1.65,15.9,45
19:21:05,0.1,6.71,0,1.65,15.8,45
19:21:06,0.1,6.70,0,1.65,15.8,45
19:21:07,0.1,6.70,0,1.65,14.8,45
19:21:08,0.1,6.71,0,1.65,11.7,44
19:21:09,13.9,6.79,0,1.65,10.0,44
19:21:10,50.1,6.77,0,1.65,17.5,45
19:21:11,33.1,6.76,0,1.65,17.5,45
19:21:12,0.1,6.76,0,1.65,16.5,45
19:21:13,0.2,6.75,0,1.65,15.9,45
19:21:14,0.1,6.75,0,1.65,15.9,45
19:21:15,0.2,6.75,0,1.65,15.8,45
19:21:16,0.0,6.74,0,1.65,15.6,45
19:21:17,0.0,6.74,0,1.65,16.0,45
19:21:18,0.1,6.74,0,1.65,16.6,45
19:21:19,0.1,6.74,0,1.65,15.5,45
19:21:20,0.1,6.73,0,1.65,15.5,45
19:21:21,0.2,6.73,0,1.65,15.9,45
19:21:22,0.1,6.73,0,1.65,15.8,45
19:21:23,0.1,6.73,0,1.65,15.9,45
19:21:24,40.7,6.74,0,1.65,17.0,45
19:21:25,39.2,6.73,0,1.65,17.9,45
19:21:26,0.1,6.73,0,1.65,16.7,45
19:21:27,0.0,6.73,0,1.65,16.1,45
19:21:28,0.1,6.73,0,1.65,16.1,45
19:21:29,0.0,6.73,0,1.65,16.3,45
19:21:30,0.1,6.73,0,1.65,16.0,45
19:21:31,0.1,6.71,0,1.65,16.1,45
19:21:32,0.2,6.71,0,1.65,16.7,45
19:21:33,0.0,6.71,0,1.65,15.9,45
19:21:34,0.1,6.71,0,1.65,15.6,45
19:21:35,0.0,6.71,0,1.65,15.7,45
19:21:36,0.1,6.71,0,1.65,15.8,45
19:21:37,0.1,6.71,0,1.65,15.7,45
19:21:38,0.1,6.71,0,1.65,16.0,45
19:21:39,0.1,6.71,0,1.65,17.1,45
19:21:40,0.1,6.70,0,1.65,14.8,45
